1	5/12	0.416666666666667
2	9/16	0.562500000000000
1	3/8	0.375000000000000
2	25/48	0.520833333333333
1	5/8	0.625000000000000
2	29/48	0.604166666666667
2	9/16	0.562500000000000
3	7/12	0.583333333333333
3	5/8	0.625000000000000
2	11/24	0.458333333333333
2	11/24	0.458333333333333
2	1/2	0.500000000000000
2	25/48	0.520833333333333
2	11/24	0.458333333333333
1	5/24	0.208333333333333
2	29/48	0.604166666666667
1	5/24	0.208333333333333
2	5/8	0.625000000000000
3	11/18	0.611111111111111
2	11/24	0.458333333333333
3	11/18	0.611111111111111
2	13/24	0.541666666666667
2	2/3	0.666666666666667
1	5/8	0.625000000000000
0	-	nan
2	5/8	0.625000000000000
1	3/8	0.375000000000000
2	25/48	0.520833333333333
1	13/24	0.541666666666667
1	5/12	0.416666666666667
2	29/48	0.604166666666667
2	25/48	0.520833333333333
2	25/48	0.520833333333333
2	27/52	0.519230769230769
2	19/26	0.730769230769231
2	8/13	0.615384615384615
0	-	nan
1	13/28	0.464285714285714
1	15/28	0.535714285714286
1	9/28	0.321428571428571
2	4/7	0.571428571428571
2	17/28	0.607142857142857
2	17/28	0.607142857142857
2	5/7	0.714285714285714
1	9/28	0.321428571428571
1	1/4	0.250000000000000
0	-	nan
2	17/28	0.607142857142857
2	65/112	0.580357142857143
1	1/3	0.333333333333333
2	4/7	0.571428571428571
1	37/168	0.220238095238095
2	29/56	0.517857142857143
2	101/168	0.601190476190476
2	27/56	0.482142857142857
2	31/56	0.553571428571429
2	191/336	0.568452380952381
2	95/168	0.565476190476190
2	7/12	0.583333333333333
2	29/56	0.517857142857143
2	29/56	0.517857142857143
2	107/168	0.636904761904762
1	17/42	0.404761904761905
1	31/84	0.369047619047619
1	2/7	0.285714285714286
2	13/21	0.619047619047619
2	23/48	0.479166666666667
2	23/52	0.442307692307692
2	25/52	0.480769230769231
2	83/156	0.532051282051282
1	5/12	0.416666666666667
1	83/156	0.532051282051282
2	95/156	0.608974358974359
2	359/624	0.575320512820513
1	113/312	0.362179487179487
1	81/364	0.222527472527473
1	31/91	0.340659340659341
2	4/7	0.571428571428571
1	179/364	0.491758241758242
2	379/728	0.520604395604396
2	443/728	0.608516483516483
